transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month
5374,71,2270,10/01/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",41434,$737.17,January
5375,36,1045,08/09/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,36498,$437.46,September
5379,25,822,05/02/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009,$802.26,February
5382,9,1704,27/02/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455,$133.78,February
5383,40,2847,10/03/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750,$583.27,March
5384,39,2218,09/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336,"$1,230.27",December
5385,0,1796,04/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,34079,$110.56,January
5387,59,1855,08/12/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,36146,$327.98,December
5389,20,780,03/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303,$195.34,October
5399,1,2959,03/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,37659,$448.68,August
5404,77,3443,28/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,41533,$445.21,July
5410,34,2741,12/10/2017,FALSE,Cancelled,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",October
5412,40,2829,04/06/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",June
5417,61,607,06/04/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172,$14.23,April
5419,27,2436,27/04/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334,$110.81,April
5420,38,1497,26/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167,"$1,702.55",June
5427,15,2343,29/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,37823,"$1,279.40",October
5428,23,671,29/10/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244,$75.75,October
5431,96,2230,22/06/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,June
5432,27,975,09/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334,$110.81,February
5433,46,3358,07/04/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,41009,"$1,215.34",April
5445,82,2491,17/04/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226,$459.46,April
5448,34,2258,21/09/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",September
5449,52,2706,14/07/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220,$450.77,July
5455,21,1455,25/03/2017,,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,March
5456,1,3274,30/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38258,$448.68,November
5457,18,3302,16/10/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345,$143.82,October
5458,80,1197,12/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40487,$872.89,February
5459,92,3147,27/12/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37539,$155.65,December
5466,85,2376,17/08/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,35455,$827.16,August
5467,85,2626,05/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36367,$547.28,June
5469,100,1110,13/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37539,$152.55,December
5472,76,2292,12/09/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41533,$128.46,September
5478,90,3479,09/06/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482,$72.60,June
5481,3,2983,26/07/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,33455,"$1,702.55",July
5484,36,845,25/04/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052,$437.46,April
5489,23,1903,19/07/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,40649,$817.36,July
5495,96,3116,23/09/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,September
5499,44,2995,28/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,37220,"$1,660.88",January
5505,0,3259,01/05/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071,$356.50,May
5506,70,2082,05/12/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710,$198.29,December
5508,31,2990,24/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218,$547.28,May
5521,84,3359,21/04/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339,$75.48,April
5522,89,1219,26/12/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079,"$1,305.25",December
5526,80,242,20/08/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455,$139.23,August
5527,26,2497,24/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115,"$1,230.30",April
5528,19,652,28/10/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,42560,$114.93,October
5531,60,1069,27/01/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779,$217.51,January
5539,91,1928,26/11/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41533,$128.46,November
5540,64,1804,05/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047,$872.89,August
5541,62,898,08/06/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,41245,$179.44,June
5545,87,1629,30/07/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667,$471.60,July
5547,87,3234,31/03/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,37874,$471.60,March
5549,84,3188,09/08/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339,$75.48,August
5558,40,2360,10/10/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",October
5559,99,2738,27/02/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556,$456.45,February
5563,39,2824,15/04/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336,"$1,230.27",April
5575,31,3046,05/02/2017,,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031,$57.73,February
5579,18,2143,09/09/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,41533,$459.46,September
5584,3,2841,09/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,34115,"$1,702.55",October
5586,1,3074,20/03/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245,$448.68,March
5598,85,23,20/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,42226,$827.16,December
5609,93,1790,18/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833,$834.94,October
5613,1,2480,18/11/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,40553,"$1,010.02",November
5627,76,744,06/02/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,35455,$128.46,February
5639,6,843,11/12/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,42560,$91.15,December
5641,74,938,15/09/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668,$827.16,September
5645,63,3110,13/12/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,42145,"$1,383.61",December
5649,74,264,12/11/2017,FALSE,Cancelled,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668,$827.16,November
5650,57,2400,20/10/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,42172,"$1,630.25",October
5653,6,1652,25/09/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,40618,$299.27,September
5654,84,334,04/11/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667,$75.48,November
5655,0,1892,04/01/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34115,$4.80,January
5658,38,2555,29/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618,$751.02,December
5659,4,2919,09/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,40487,"$1,383.61",December
5661,67,1684,03/11/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,November
5666,75,1836,17/07/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,33429,"$1,010.02",July
5668,77,106,19/06/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41064,"$1,660.88",June
5672,36,2146,10/11/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052,$437.46,November
5678,62,1702,16/12/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,December
5683,66,538,06/01/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,42105,$64.93,January
5685,94,1828,02/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434,$641.64,January
5690,36,1300,10/12/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,40672,$437.46,December
5704,2,3386,20/03/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,38647,$64.93,March
5707,53,3316,10/12/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,December
5710,90,449,26/02/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,40336,$437.46,February
5713,54,3460,29/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915,"$1,279.40",April
5714,71,1166,20/05/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996,$737.17,May
5716,57,846,24/06/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259,"$1,630.25",June
5719,100,1333,23/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,June
5721,0,2838,03/02/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172,$14.23,February
5724,44,436,24/09/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672,"$1,660.88",September
5726,78,1350,19/01/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,35455,"$1,055.82",January
5727,77,3183,09/01/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,January
5729,69,899,13/09/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879,$198.22,September
5733,52,96,08/01/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220,$450.77,January
5755,81,1891,02/09/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33364,$64.51,September
5756,42,913,31/05/2017,,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526,$199.10,May
5802,87,305,05/04/2017,,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667,$471.60,April
5805,83,2931,27/09/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36145,"$1,408.91",September
5808,37,2552,25/01/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40618,"$1,544.61",January
5833,32,1167,19/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337,$431.33,July
5839,68,1369,07/03/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,42105,"$1,592.19",March
5843,0,1738,09/12/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,33888,$135.85,December
5844,96,1631,21/08/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,August
5851,43,3150,23/04/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498,$502.47,April
5853,5,2585,15/09/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784,$114.93,September
5854,42,2785,21/01/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",37873,$199.10,January
5859,14,401,19/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,August
5861,37,1792,12/06/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",June
5863,0,705,21/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,March
5878,73,797,18/08/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",August
5880,56,597,18/04/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707,$45.96,April
5886,0,277,05/03/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064,$133.38,March
5890,13,328,06/02/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560,$574.62,February
5892,3,1590,22/03/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37823,"$1,702.55",March
5893,73,2013,13/04/2017,,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37873,"$1,612.25",April
5903,0,329,21/05/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,37220,$133.38,May
5904,2,2274,15/08/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,38573,$17.87,August
5906,34,2922,05/07/2017,TRUE,Cancelled,Norco Bicycles,Road,high,large,774.53,$464.72,35560,$309.81,July
5915,59,3306,15/04/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170,$327.98,April
5916,23,1424,15/10/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36833,$817.36,October
5918,23,2641,13/01/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,40670,$75.75,January
5925,51,100,10/05/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41848,$802.26,May
5926,21,1556,28/06/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,36334,$690.49,June
5930,26,1693,13/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115,"$1,230.30",April
5932,41,1164,30/05/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560,$104.24,May
5937,64,573,17/04/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,36668,$872.89,April
5938,31,1344,09/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031,$57.73,December
5939,59,1452,28/12/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170,$327.98,December
5940,35,3008,09/02/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,37659,$448.68,February
5951,100,798,29/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,June
5953,58,698,17/05/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,38339,$450.77,May
5964,32,312,19/07/2017,,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,34527,$431.33,July
5966,10,1514,26/09/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701,"$1,103.43",September
5968,20,1666,30/04/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",41701,$195.34,April
5971,0,3372,28/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874,$41.13,January
5978,9,1794,13/11/2017,,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549,$75.14,November
5983,82,1875,11/09/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,33888,$709.34,September
5985,39,12,21/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336,"$1,230.27",August
5988,0,511,19/12/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482,$72.60,December
5990,12,465,11/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,37838,"$1,069.55",May
5996,0,281,28/06/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667,$75.48,June
5997,76,1947,08/06/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,38193,$128.46,June
6001,46,3058,18/01/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,38573,"$1,215.34",January
6004,28,11,02/04/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455,$133.78,April
6007,80,2198,25/11/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35667,$139.23,November
6010,79,2219,17/01/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38482,"$1,408.91",January
6017,34,1900,03/09/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35560,$309.81,September
6020,1,2967,20/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,December
6022,2,630,14/09/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,37659,$17.87,September
6027,13,1267,11/08/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,41345,$574.62,August
6028,5,829,29/06/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573,$451.65,June
6035,85,425,05/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36145,$547.28,December
6044,56,14,13/11/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707,$45.96,November
6052,30,560,24/02/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552,$299.27,February
6063,88,2066,01/10/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34165,$182.81,October
6069,18,120,20/06/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,41533,$459.46,June
6074,22,203,05/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,36334,$15.08,May
6081,88,2731,21/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36367,$817.36,March
6086,3,726,08/09/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37823,"$1,702.55",September
6096,82,2445,13/12/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226,$459.46,December
6110,94,884,29/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434,$641.64,December
6111,37,588,12/04/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",April
6112,48,2910,14/11/2017,,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,39915,$812.44,November
6119,19,2084,21/01/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34244,$4.80,January
6129,77,2334,22/10/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,October
6132,54,561,21/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915,"$1,279.40",May
6140,30,388,17/02/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33888,$299.27,February
6144,75,1158,28/12/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,37873,"$1,010.02",December
6147,34,3029,17/02/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698,$309.81,February
6159,54,1124,24/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,40779,"$1,279.40",January
6166,40,2882,12/01/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750,$583.27,January
6180,90,3063,17/09/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482,$72.60,September
6186,69,212,26/06/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879,$198.22,June
6202,27,66,17/02/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527,$903.11,February
6208,99,2958,19/04/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556,$456.45,April
6217,92,1564,17/12/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626,$155.65,December
6223,73,2238,20/07/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,36668,"$1,612.25",July
6229,38,1476,15/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,34071,$751.02,November
6236,30,1089,17/05/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552,$299.27,May
6247,59,2953,01/10/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",34079,$155.65,October
6250,52,3111,15/01/2017,,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,40779,$450.77,January
6253,4,1310,01/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,41047,"$1,383.61",November
6261,28,1521,26/09/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",42696,$133.78,September
6266,69,1990,24/04/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,April
6271,98,1706,17/04/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35707,$693.76,April
6287,32,1260,07/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337,$431.33,August
6288,43,740,30/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498,$502.47,October
6296,62,2620,03/07/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,July
6297,53,1221,26/02/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,34586,$509.97,February
6306,81,321,11/06/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,38002,$64.51,June
6320,59,335,20/01/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170,$327.98,January
6321,71,1277,05/11/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",37873,$737.17,November
6322,56,1218,12/10/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,40779,$45.96,October
6325,51,1430,07/07/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",33259,$802.26,July
6326,62,2547,25/01/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,33879,$179.44,January
6329,1,762,12/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38573,$448.68,May
6331,31,2949,17/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031,$57.73,December
6332,95,383,01/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874,$41.13,May
6335,57,1961,04/02/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,41047,"$1,630.25",February
6339,66,2316,14/11/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,42710,$64.93,November
6340,36,1973,28/01/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,38573,"$1,215.34",January
6343,65,1602,21/09/2017,FALSE,Cancelled,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145,"$1,028.76",September
6350,22,2800,05/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,October
6351,86,1204,13/06/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,37626,$110.56,June
6355,1,498,18/01/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,42226,"$1,010.02",January
6356,6,1471,20/09/2017,,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659,$91.15,September
6357,81,1242,10/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,34071,$502.47,November
6364,33,1362,18/04/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888,$144.26,April
6377,36,3064,25/02/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,40672,$437.46,February
6392,32,1472,03/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337,$431.33,July
6407,52,594,14/01/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220,$450.77,January
6409,78,3113,19/06/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,33429,"$1,055.82",June
6417,17,1090,02/09/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378,$409.86,September
6420,98,1444,22/11/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002,$143.36,November
6422,29,3210,06/03/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696,$135.85,March
6433,96,48,01/05/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,May
6434,58,2452,15/11/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295,$771.12,November
6435,36,3332,18/02/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052,$437.46,February
6444,1,2793,12/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245,$448.68,October
6447,85,1646,29/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36145,$547.28,March
6449,67,517,14/05/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,40410,$167.21,May
6453,1,555,18/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,July
6461,56,1551,22/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707,$45.96,August
6473,85,1956,17/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36367,$547.28,July
6474,6,2427,14/02/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,35052,$299.27,February
6482,26,1799,08/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115,"$1,230.30",November
6483,74,632,19/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,34527,$827.16,April
